Found strings are
Address    Disassembly                               Text string
0042ED83   PUSH 00492060                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaDataBase.cpp"
00430B21   PUSH 0049218C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinDisplay.cpp"
00430BFB   MOV DWORD PTR SS:[ESP+3C],004920EC        ASCII "OPEN MEDIA TOOLKIT DISPLAY"
00430CAE   PUSH 004920EC                             ASCII "OPEN MEDIA TOOLKIT DISPLAY"
00430CE1   PUSH 004920EC                             ASCII "OPEN MEDIA TOOLKIT DISPLAY"
00431A22   PUSH 00492284                             ASCII "DISPLAY"
00431A87   PUSH 0049223C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinScreenDevice.cpp"
00431DAF   MOV EDI,0049228C                          ASCII "Open Media Toolkit Software"
00431DE8   MOV ESI,0049228C                          ASCII "Open Media Toolkit Software"
00431F99   MOV EDI,004922A8                          ASCII "MS-Windows GUI"
00431FC9   MOV ESI,004922A8                          ASCII "MS-Windows GUI"
00432217   PUSH 0049223C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinScreenDevice.cpp"
004323B5   PUSH 0049223C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinScreenDevice.cpp"
004329A5   PUSH 0049223C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinScreenDevice.cpp"
00432AA1   PUSH 0049223C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinScreenDevice.cpp"
00432C90   PUSH 0049223C                             ASCII "C:\Projects\Sprite Class Library\Sources\OMT\OMediaWinScreenDevice.cpp"
004342D4   MOV DWORD PTR DS:[EAX],00477C04           ASCII " CC"
00434340   MOV DWORD PTR DS:[ECX],00477C04           ASCII " CC"
00434D93   MOV DWORD PTR DS:[ECX+ESI+4],00477C2C     ASCII "PSC"
00434DFC   MOV DWORD PTR DS:[EDX+ESI-34],00477C2C    ASCII "PSC"
